Latitude,Longitude,Garbage Percentage,Threshold,Timestamp
30.519,76.66,0.0,4.0,2025-03-31 08:26:04
30.515,76.659,0.0,50.0,2025-03-31 08:26:04
30.517,76.661,0.0,5.0,2025-03-31 08:26:05
30.519,76.66,0.0,4.0,2025-03-31 08:26:05
30.515,76.659,0.0,50.0,2025-03-31 08:26:05
30.517,76.661,0.0,5.0,2025-03-31 08:26:14
30.519,76.66,0.0,4.0,2025-03-31 08:26:14
30.515,76.659,0.0,50.0,2025-03-31 08:26:14
30.517,76.661,0.0,5.0,2025-03-31 08:26:15
30.519,76.66,0.0,4.0,2025-03-31 08:26:15
30.515,76.659,0.0,50.0,2025-03-31 08:26:15
30.517,76.661,0.0,5.0,2025-03-31 08:26:24
30.519,76.66,0.0,4.0,2025-03-31 08:26:24
30.515,76.659,0.0,50.0,2025-03-31 08:26:24
30.517,76.661,0.0,5.0,2025-03-31 08:26:25
30.519,76.66,0.0,4.0,2025-03-31 08:26:25
30.515,76.659,0.0,50.0,2025-03-31 08:26:25
30.517,76.661,0.0,5.0,2025-03-31 08:26:34
30.519,76.66,0.0,4.0,2025-03-31 08:26:34
30.515,76.659,0.0,50.0,2025-03-31 08:26:34
30.517,76.661,0.0,5.0,2025-03-31 08:26:35
30.519,76.66,0.0,4.0,2025-03-31 08:26:35
30.515,76.659,0.0,50.0,2025-03-31 08:26:35
30.517,76.661,0.0,5.0,2025-03-31 08:26:44
30.519,76.66,0.0,4.0,2025-03-31 08:26:44
30.515,76.659,0.0,50.0,2025-03-31 08:26:44
30.517,76.661,0.0,5.0,2025-03-31 08:26:45
30.519,76.66,0.0,4.0,2025-03-31 08:26:45
30.515,76.659,0.0,50.0,2025-03-31 08:26:45
30.517,76.661,0.0,5.0,2025-03-31 08:26:54
30.519,76.66,0.0,4.0,2025-03-31 08:26:54
30.515,76.659,0.0,50.0,2025-03-31 08:26:54
30.517,76.661,0.0,5.0,2025-03-31 08:26:55
30.519,76.66,0.0,4.0,2025-03-31 08:26:55
30.515,76.659,0.0,50.0,2025-03-31 08:26:56
30.517,76.661,0.0,5.0,2025-03-31 08:27:04
30.519,76.66,0.0,4.0,2025-03-31 08:27:04
30.515,76.659,0.0,50.0,2025-03-31 08:27:04
30.517,76.661,0.0,5.0,2025-03-31 08:27:06
30.519,76.66,0.0,4.0,2025-03-31 08:27:06
30.515,76.659,0.0,50.0,2025-03-31 08:27:06
30.517,76.661,0.0,5.0,2025-03-31 08:27:15
30.519,76.66,0.0,4.0,2025-03-31 08:27:15
30.515,76.659,0.0,50.0,2025-03-31 08:27:15
30.517,76.661,0.0,5.0,2025-03-31 08:27:16
30.519,76.66,0.0,4.0,2025-03-31 08:27:16
30.515,76.659,0.0,50.0,2025-03-31 08:27:16
30.517,76.661,0.0,5.0,2025-03-31 08:48:57
30.519,76.66,0.0,4.0,2025-03-31 08:48:57
30.515,76.659,0.0,50.0,2025-03-31 08:48:57
30.517,76.661,0.0,5.0,2025-03-31 08:49:07
30.519,76.66,0.0,4.0,2025-03-31 08:49:07
30.515,76.659,0.0,50.0,2025-03-31 08:49:07
30.517,76.661,0.0,5.0,2025-03-31 08:49:09
30.519,76.66,0.0,4.0,2025-03-31 08:49:09
30.515,76.659,0.0,50.0,2025-03-31 08:49:09
30.517,76.661,0.0,5.0,2025-03-31 08:49:17
30.519,76.66,0.0,4.0,2025-03-31 08:49:17
30.515,76.659,0.0,50.0,2025-03-31 08:49:17
30.517,76.661,0.0,5.0,2025-03-31 08:49:20
30.519,76.66,0.0,4.0,2025-03-31 08:49:20
30.515,76.659,0.0,50.0,2025-03-31 08:49:20
30.517,76.661,0.0,5.0,2025-03-31 08:49:27
30.519,76.66,0.0,4.0,2025-03-31 08:49:27
30.515,76.659,0.0,50.0,2025-03-31 08:49:27
30.517,76.661,0.0,5.0,2025-03-31 08:49:30
30.519,76.66,0.0,4.0,2025-03-31 08:49:30
30.515,76.659,0.0,50.0,2025-03-31 08:49:30
30.517,76.661,0.0,5.0,2025-03-31 08:49:37
30.519,76.66,0.0,4.0,2025-03-31 08:49:37
30.515,76.659,0.0,50.0,2025-03-31 08:49:37
30.517,76.661,0.0,5.0,2025-03-31 08:49:40
30.519,76.66,0.0,4.0,2025-03-31 08:49:40
30.515,76.659,0.0,50.0,2025-03-31 08:49:40
30.517,76.661,0.0,5.0,2025-03-31 08:49:47
30.519,76.66,0.0,4.0,2025-03-31 08:49:47
30.515,76.659,0.0,50.0,2025-03-31 08:49:48
30.517,76.661,0.0,5.0,2025-03-31 08:49:50
30.519,76.66,0.0,4.0,2025-03-31 08:49:50
30.515,76.659,0.0,50.0,2025-03-31 08:49:50
30.517,76.661,0.0,5.0,2025-03-31 08:49:58
30.519,76.66,0.0,4.0,2025-03-31 08:49:58
30.515,76.659,0.0,50.0,2025-03-31 08:49:58
30.517,76.661,0.0,5.0,2025-03-31 08:50:00
30.519,76.66,0.0,4.0,2025-03-31 08:50:00
30.515,76.659,0.0,50.0,2025-03-31 08:50:00
30.517,76.661,0.0,5.0,2025-03-31 08:50:08
30.519,76.66,0.0,4.0,2025-03-31 08:50:08
30.515,76.659,0.0,50.0,2025-03-31 08:50:08
30.517,76.661,0.0,5.0,2025-03-31 08:50:10
30.519,76.66,0.0,4.0,2025-03-31 08:50:10
30.515,76.659,0.0,50.0,2025-03-31 08:50:10
30.517,76.661,0.0,5.0,2025-03-31 08:50:18
30.519,76.66,0.0,4.0,2025-03-31 08:50:18
30.515,76.659,0.0,50.0,2025-03-31 08:50:18
30.517,76.661,0.0,5.0,2025-03-31 08:50:20
30.519,76.66,0.0,4.0,2025-03-31 08:50:20
30.515,76.659,0.0,50.0,2025-03-31 08:50:20
30.517,76.661,0.0,5.0,2025-03-31 08:50:28
30.519,76.66,0.0,4.0,2025-03-31 08:50:28
30.515,76.659,0.0,50.0,2025-03-31 08:50:28
30.517,76.661,0.0,5.0,2025-03-31 08:50:30
30.519,76.66,0.0,4.0,2025-03-31 08:50:30
30.515,76.659,0.0,50.0,2025-03-31 08:50:30
30.517,76.661,0.0,5.0,2025-03-31 08:50:38
30.519,76.66,0.0,4.0,2025-03-31 08:50:38
30.515,76.659,0.0,50.0,2025-03-31 08:50:38
30.517,76.661,0.0,5.0,2025-03-31 08:50:40
30.519,76.66,0.0,4.0,2025-03-31 08:50:40
30.515,76.659,0.0,50.0,2025-03-31 08:50:41
30.517,76.661,0.0,5.0,2025-03-31 08:50:48
30.519,76.66,0.0,4.0,2025-03-31 08:50:48
30.515,76.659,0.0,50.0,2025-03-31 08:50:48
30.517,76.661,0.0,5.0,2025-03-31 08:50:51
30.519,76.66,0.0,4.0,2025-03-31 08:50:51
30.515,76.659,0.0,50.0,2025-03-31 08:50:51
30.517,76.661,0.0,5.0,2025-03-31 08:50:58
30.519,76.66,0.0,4.0,2025-03-31 08:50:58
30.515,76.659,0.0,50.0,2025-03-31 08:50:58
30.517,76.661,0.0,5.0,2025-03-31 08:51:01
30.519,76.66,0.0,4.0,2025-03-31 08:51:01
30.515,76.659,0.0,50.0,2025-03-31 08:51:01
30.517,76.661,0.0,5.0,2025-03-31 08:51:08
30.519,76.66,0.0,4.0,2025-03-31 08:51:08
30.515,76.659,0.0,50.0,2025-03-31 08:51:08
30.517,76.661,0.0,5.0,2025-03-31 08:51:11
30.519,76.66,0.0,4.0,2025-03-31 08:51:11
30.515,76.659,0.0,50.0,2025-03-31 08:51:11
30.517,76.661,0.0,5.0,2025-03-31 08:51:18
30.519,76.66,0.0,4.0,2025-03-31 08:51:18
30.515,76.659,0.0,50.0,2025-03-31 08:51:19
30.517,76.661,0.0,5.0,2025-03-31 08:51:21
30.519,76.66,0.0,4.0,2025-03-31 08:51:21
30.515,76.659,0.0,50.0,2025-03-31 08:51:21
30.517,76.661,0.0,5.0,2025-03-31 08:51:29
30.519,76.66,0.0,4.0,2025-03-31 08:51:29
30.515,76.659,0.0,50.0,2025-03-31 08:51:29
30.517,76.661,0.0,5.0,2025-03-31 08:51:31
30.519,76.66,0.0,4.0,2025-03-31 08:51:31
30.515,76.659,0.0,50.0,2025-03-31 08:51:31
30.517,76.661,0.0,5.0,2025-03-31 08:51:39
30.519,76.66,0.0,4.0,2025-03-31 08:51:39
30.515,76.659,0.0,50.0,2025-03-31 08:51:39
30.517,76.661,0.0,5.0,2025-03-31 08:51:41
30.519,76.66,0.0,4.0,2025-03-31 08:51:41
30.515,76.659,0.0,50.0,2025-03-31 08:51:41
30.517,76.661,0.0,5.0,2025-03-31 08:51:49
30.519,76.66,0.0,4.0,2025-03-31 08:51:49
30.515,76.659,0.0,50.0,2025-03-31 08:51:49
30.517,76.661,0.0,5.0,2025-03-31 08:51:51
30.519,76.66,0.0,4.0,2025-03-31 08:51:51
30.515,76.659,0.0,50.0,2025-03-31 08:51:52
30.517,76.661,0.0,5.0,2025-03-31 08:51:59
30.519,76.66,0.0,4.0,2025-03-31 08:51:59
30.515,76.659,0.0,50.0,2025-03-31 08:51:59
30.517,76.661,0.0,5.0,2025-03-31 08:52:02
30.519,76.66,0.0,4.0,2025-03-31 08:52:02
30.515,76.659,0.0,50.0,2025-03-31 08:52:02
30.517,76.661,0.0,5.0,2025-03-31 08:52:09
30.519,76.66,0.0,4.0,2025-03-31 08:52:09
30.515,76.659,0.0,50.0,2025-03-31 08:52:09
30.517,76.661,0.0,5.0,2025-03-31 08:52:12
30.519,76.66,0.0,4.0,2025-03-31 08:52:12
30.515,76.659,0.0,50.0,2025-03-31 08:52:12
30.517,76.661,0.0,5.0,2025-03-31 08:52:19
30.519,76.66,0.0,4.0,2025-03-31 08:52:19
30.515,76.659,0.0,50.0,2025-03-31 08:52:19
30.517,76.661,0.0,5.0,2025-03-31 08:52:22
30.519,76.66,0.0,4.0,2025-03-31 08:52:22
30.515,76.659,0.0,50.0,2025-03-31 08:52:22
30.517,76.661,0.0,5.0,2025-03-31 08:52:29
30.519,76.66,0.0,4.0,2025-03-31 08:52:29
30.515,76.659,0.0,50.0,2025-03-31 08:52:29
30.517,76.661,0.0,5.0,2025-03-31 08:52:32
30.519,76.66,0.0,4.0,2025-03-31 08:52:32
30.515,76.659,0.0,50.0,2025-03-31 08:52:32
30.517,76.661,0.0,5.0,2025-03-31 08:52:39
30.519,76.66,0.0,4.0,2025-03-31 08:52:39
30.515,76.659,0.0,50.0,2025-03-31 08:52:39
30.517,76.661,0.0,5.0,2025-03-31 08:52:42
30.519,76.66,0.0,4.0,2025-03-31 08:52:42
30.515,76.659,0.0,50.0,2025-03-31 08:52:42
30.517,76.661,0.0,5.0,2025-03-31 08:52:49
30.519,76.66,0.0,4.0,2025-03-31 08:52:49
30.515,76.659,0.0,50.0,2025-03-31 08:52:49
30.517,76.661,0.0,5.0,2025-03-31 08:52:52
30.519,76.66,0.0,4.0,2025-03-31 08:52:52
30.515,76.659,0.0,50.0,2025-03-31 08:52:52
30.517,76.661,0.0,5.0,2025-03-31 08:52:59
30.519,76.66,0.0,4.0,2025-03-31 08:52:59
30.515,76.659,0.0,50.0,2025-03-31 08:52:59
30.517,76.661,0.0,5.0,2025-03-31 08:53:02
30.519,76.66,0.0,4.0,2025-03-31 08:53:02
30.515,76.659,0.0,50.0,2025-03-31 08:53:02
30.517,76.661,0.0,5.0,2025-03-31 08:53:09
30.519,76.66,0.0,4.0,2025-03-31 08:53:09
30.515,76.659,0.0,50.0,2025-03-31 08:53:09
30.517,76.661,0.0,5.0,2025-03-31 08:53:12
30.519,76.66,0.0,4.0,2025-03-31 08:53:12
30.515,76.659,0.0,50.0,2025-03-31 08:53:12
30.517,76.661,0.0,5.0,2025-03-31 08:53:20
30.519,76.66,0.0,4.0,2025-03-31 08:53:20
30.515,76.659,0.0,50.0,2025-03-31 08:53:20
30.517,76.661,0.0,5.0,2025-03-31 08:53:22
30.519,76.66,0.0,4.0,2025-03-31 08:53:22
30.515,76.659,0.0,50.0,2025-03-31 08:53:22
30.517,76.661,0.0,5.0,2025-03-31 08:53:30
30.519,76.66,0.0,4.0,2025-03-31 08:53:30
30.515,76.659,0.0,50.0,2025-03-31 08:53:30
30.517,76.661,0.0,5.0,2025-03-31 08:53:32
30.519,76.66,0.0,4.0,2025-03-31 08:53:32
30.515,76.659,0.0,50.0,2025-03-31 08:53:32
30.517,76.661,0.0,5.0,2025-03-31 08:53:40
30.519,76.66,0.0,4.0,2025-03-31 08:53:40
30.515,76.659,0.0,50.0,2025-03-31 08:53:40
30.517,76.661,0.0,5.0,2025-03-31 08:53:42
30.519,76.66,0.0,4.0,2025-03-31 08:53:43
30.515,76.659,0.0,50.0,2025-03-31 08:53:43
30.517,76.661,0.0,5.0,2025-03-31 08:53:50
30.519,76.66,0.0,4.0,2025-03-31 08:53:50
30.515,76.659,0.0,50.0,2025-03-31 08:53:50
30.517,76.661,0.0,5.0,2025-03-31 08:53:53
30.519,76.66,0.0,4.0,2025-03-31 08:53:53
30.515,76.659,0.0,50.0,2025-03-31 08:53:53
30.517,76.661,0.0,5.0,2025-03-31 08:54:00
30.519,76.66,0.0,4.0,2025-03-31 08:54:00
30.515,76.659,0.0,50.0,2025-03-31 08:54:00
30.517,76.661,0.0,5.0,2025-03-31 08:54:03
30.519,76.66,0.0,4.0,2025-03-31 08:54:03
30.515,76.659,0.0,50.0,2025-03-31 08:54:03
30.517,76.661,0.0,5.0,2025-03-31 08:54:10
30.519,76.66,0.0,4.0,2025-03-31 08:54:10
30.515,76.659,0.0,50.0,2025-03-31 08:54:10
30.517,76.661,0.0,5.0,2025-03-31 08:54:13
30.519,76.66,0.0,4.0,2025-03-31 08:54:13
30.515,76.659,0.0,50.0,2025-03-31 08:54:13
30.517,76.661,0.0,5.0,2025-03-31 08:54:20
30.519,76.66,0.0,4.0,2025-03-31 08:54:20
30.515,76.659,0.0,50.0,2025-03-31 08:54:20
30.517,76.661,0.0,5.0,2025-03-31 08:54:23
30.519,76.66,0.0,4.0,2025-03-31 08:54:23
30.515,76.659,0.0,50.0,2025-03-31 08:54:23
30.517,76.661,0.0,5.0,2025-03-31 08:54:30
30.519,76.66,0.0,4.0,2025-03-31 08:54:30
30.515,76.659,0.0,50.0,2025-03-31 08:54:30
30.517,76.661,0.0,5.0,2025-03-31 08:54:33
30.519,76.66,0.0,4.0,2025-03-31 08:54:33
30.515,76.659,0.0,50.0,2025-03-31 08:54:33
30.517,76.661,0.0,5.0,2025-03-31 08:54:40
30.519,76.66,0.0,4.0,2025-03-31 08:54:40
30.515,76.659,0.0,50.0,2025-03-31 08:54:40
30.517,76.661,0.0,5.0,2025-03-31 08:54:43
30.519,76.66,0.0,4.0,2025-03-31 08:54:43
30.515,76.659,0.0,50.0,2025-03-31 08:54:43
30.517,76.661,0.0,5.0,2025-03-31 08:54:50
30.519,76.66,0.0,4.0,2025-03-31 08:54:50
30.515,76.659,0.0,50.0,2025-03-31 08:54:51
30.517,76.661,0.0,5.0,2025-03-31 08:54:53
30.519,76.66,0.0,4.0,2025-03-31 08:54:53
30.515,76.659,0.0,50.0,2025-03-31 08:54:53
30.517,76.661,0.0,5.0,2025-03-31 08:55:01
30.519,76.66,0.0,4.0,2025-03-31 08:55:01
30.515,76.659,0.0,50.0,2025-03-31 08:55:01
30.517,76.661,0.0,5.0,2025-03-31 08:55:03
30.519,76.66,0.0,4.0,2025-03-31 08:55:03
30.515,76.659,0.0,50.0,2025-03-31 08:55:03
30.517,76.661,0.0,5.0,2025-03-31 08:55:11
30.519,76.66,0.0,4.0,2025-03-31 08:55:11
30.515,76.659,0.0,50.0,2025-03-31 08:55:11
30.517,76.661,0.0,5.0,2025-03-31 08:55:13
30.519,76.66,0.0,4.0,2025-03-31 08:55:14
30.515,76.659,0.0,50.0,2025-03-31 08:55:14
30.517,76.661,0.0,5.0,2025-03-31 08:55:21
30.519,76.66,0.0,4.0,2025-03-31 08:55:21
30.515,76.659,0.0,50.0,2025-03-31 08:55:21
30.517,76.661,0.0,5.0,2025-03-31 08:55:24
30.519,76.66,0.0,4.0,2025-03-31 08:55:24
30.515,76.659,0.0,50.0,2025-03-31 08:55:24
30.517,76.661,0.0,5.0,2025-03-31 08:55:31
30.519,76.66,0.0,4.0,2025-03-31 08:55:31
30.515,76.659,0.0,50.0,2025-03-31 08:55:31
30.517,76.661,0.0,5.0,2025-03-31 08:55:34
30.519,76.66,0.0,4.0,2025-03-31 08:55:34
30.515,76.659,0.0,50.0,2025-03-31 08:55:34
30.517,76.661,0.0,5.0,2025-03-31 08:55:41
30.519,76.66,0.0,4.0,2025-03-31 08:55:41
30.515,76.659,0.0,50.0,2025-03-31 08:55:41
30.517,76.661,0.0,5.0,2025-03-31 08:55:44
30.519,76.66,0.0,4.0,2025-03-31 08:55:44
30.515,76.659,0.0,50.0,2025-03-31 08:55:44
30.517,76.661,0.0,5.0,2025-03-31 08:55:51
30.519,76.66,0.0,4.0,2025-03-31 08:55:51
30.515,76.659,0.0,50.0,2025-03-31 08:55:51
30.517,76.661,0.0,5.0,2025-03-31 08:55:54
30.519,76.66,0.0,4.0,2025-03-31 08:55:54
30.515,76.659,0.0,50.0,2025-03-31 08:55:54
30.517,76.661,0.0,5.0,2025-03-31 08:56:01
30.519,76.66,0.0,4.0,2025-03-31 08:56:01
30.515,76.659,0.0,50.0,2025-03-31 08:56:01
30.517,76.661,0.0,5.0,2025-03-31 08:56:04
30.519,76.66,0.0,4.0,2025-03-31 08:56:04
30.515,76.659,0.0,50.0,2025-03-31 08:56:04
30.517,76.661,0.0,5.0,2025-03-31 08:56:11
30.519,76.66,0.0,4.0,2025-03-31 08:56:11
30.515,76.659,0.0,50.0,2025-03-31 08:56:11
30.517,76.661,0.0,5.0,2025-03-31 08:56:14
30.519,76.66,0.0,4.0,2025-03-31 08:56:14
30.515,76.659,0.0,50.0,2025-03-31 08:56:14
30.517,76.661,0.0,5.0,2025-03-31 08:56:21
30.519,76.66,0.0,4.0,2025-03-31 08:56:21
30.515,76.659,0.0,50.0,2025-03-31 08:56:22
30.517,76.661,0.0,5.0,2025-03-31 08:56:24
30.519,76.66,0.0,4.0,2025-03-31 08:56:24
30.515,76.659,0.0,50.0,2025-03-31 08:56:24
30.517,76.661,0.0,5.0,2025-03-31 08:56:32
30.519,76.66,0.0,4.0,2025-03-31 08:56:32
30.515,76.659,0.0,50.0,2025-03-31 08:56:32
30.517,76.661,0.0,5.0,2025-03-31 08:56:35
30.519,76.66,0.0,4.0,2025-03-31 08:56:35
30.515,76.659,0.0,50.0,2025-03-31 08:56:35
30.517,76.661,0.0,5.0,2025-03-31 08:56:42
30.519,76.66,0.0,4.0,2025-03-31 08:56:42
30.515,76.659,0.0,50.0,2025-03-31 08:56:42
30.517,76.661,0.0,5.0,2025-03-31 08:56:45
30.519,76.66,0.0,4.0,2025-03-31 08:56:45
30.515,76.659,0.0,50.0,2025-03-31 08:56:45
30.517,76.661,0.0,5.0,2025-03-31 08:56:52
30.519,76.66,0.0,4.0,2025-03-31 08:56:52
30.515,76.659,0.0,50.0,2025-03-31 08:56:52
30.517,76.661,0.0,5.0,2025-03-31 08:56:55
30.519,76.66,0.0,4.0,2025-03-31 08:56:55
30.515,76.659,0.0,50.0,2025-03-31 08:56:55
30.517,76.661,0.0,5.0,2025-03-31 08:57:02
30.519,76.66,0.0,4.0,2025-03-31 08:57:02
30.515,76.659,0.0,50.0,2025-03-31 08:57:02
30.517,76.661,0.0,5.0,2025-03-31 08:57:05
30.519,76.66,0.0,4.0,2025-03-31 08:57:05
30.515,76.659,0.0,50.0,2025-03-31 08:57:05
30.517,76.661,0.0,5.0,2025-03-31 08:57:12
30.519,76.66,0.0,4.0,2025-03-31 08:57:12
30.515,76.659,0.0,50.0,2025-03-31 08:57:12
30.517,76.661,0.0,5.0,2025-03-31 08:57:15
30.519,76.66,0.0,4.0,2025-03-31 08:57:15
30.515,76.659,0.0,50.0,2025-03-31 08:57:15
30.517,76.661,0.0,5.0,2025-03-31 08:57:22
30.519,76.66,0.0,4.0,2025-03-31 08:57:22
30.515,76.659,0.0,50.0,2025-03-31 08:57:22
30.517,76.661,0.0,5.0,2025-03-31 08:57:25
30.519,76.66,0.0,4.0,2025-03-31 08:57:25
30.515,76.659,0.0,50.0,2025-03-31 08:57:25
30.517,76.661,0.0,5.0,2025-03-31 08:57:32
30.519,76.66,0.0,4.0,2025-03-31 08:57:32
30.515,76.659,0.0,50.0,2025-03-31 08:57:32
30.517,76.661,0.0,5.0,2025-03-31 08:57:35
30.519,76.66,0.0,4.0,2025-03-31 08:57:35
30.515,76.659,0.0,50.0,2025-03-31 08:57:35
30.517,76.661,0.0,5.0,2025-03-31 08:57:42
30.519,76.66,0.0,4.0,2025-03-31 08:57:42
30.515,76.659,0.0,50.0,2025-03-31 08:57:42
30.517,76.661,0.0,5.0,2025-03-31 08:57:45
30.519,76.66,0.0,4.0,2025-03-31 08:57:45
30.515,76.659,0.0,50.0,2025-03-31 08:57:45
30.517,76.661,0.0,5.0,2025-03-31 08:57:52
30.519,76.66,0.0,4.0,2025-03-31 08:57:52
30.515,76.659,0.0,50.0,2025-03-31 08:57:52
30.517,76.661,0.0,5.0,2025-03-31 08:57:55
30.519,76.66,0.0,4.0,2025-03-31 08:57:55
30.515,76.659,0.0,50.0,2025-03-31 08:57:55
30.517,76.661,0.0,5.0,2025-03-31 08:58:02
30.519,76.66,0.0,4.0,2025-03-31 08:58:02
30.515,76.659,0.0,50.0,2025-03-31 08:58:02
30.517,76.661,0.0,5.0,2025-03-31 08:58:05
30.519,76.66,0.0,4.0,2025-03-31 08:58:05
30.515,76.659,0.0,50.0,2025-03-31 08:58:05
30.517,76.661,0.0,5.0,2025-03-31 08:58:12
30.519,76.66,0.0,4.0,2025-03-31 08:58:12
30.515,76.659,0.0,50.0,2025-03-31 08:58:12
30.517,76.661,0.0,5.0,2025-03-31 08:58:15
30.519,76.66,0.0,4.0,2025-03-31 08:58:15
30.515,76.659,0.0,50.0,2025-03-31 08:58:15
30.517,76.661,0.0,5.0,2025-03-31 08:58:22
30.519,76.66,0.0,4.0,2025-03-31 08:58:22
30.515,76.659,0.0,50.0,2025-03-31 08:58:22
30.517,76.661,0.0,5.0,2025-03-31 08:58:25
30.519,76.66,0.0,4.0,2025-03-31 08:58:25
30.515,76.659,0.0,50.0,2025-03-31 08:58:25
30.517,76.661,0.0,5.0,2025-03-31 08:58:32
30.519,76.66,0.0,4.0,2025-03-31 08:58:32
30.515,76.659,0.0,50.0,2025-03-31 08:58:32
30.517,76.661,0.0,5.0,2025-03-31 08:58:35
30.519,76.66,0.0,4.0,2025-03-31 08:58:35
30.515,76.659,0.0,50.0,2025-03-31 08:58:36
30.517,76.661,0.0,5.0,2025-03-31 08:58:42
30.519,76.66,0.0,4.0,2025-03-31 08:58:43
30.515,76.659,0.0,50.0,2025-03-31 08:58:43
30.517,76.661,0.0,5.0,2025-03-31 08:58:46
30.519,76.66,0.0,4.0,2025-03-31 08:58:46
30.515,76.659,0.0,50.0,2025-03-31 08:58:46
30.517,76.661,0.0,5.0,2025-03-31 08:58:53
30.519,76.66,0.0,4.0,2025-03-31 08:58:53
30.515,76.659,0.0,50.0,2025-03-31 08:58:53
30.517,76.661,0.0,5.0,2025-03-31 08:58:56
30.519,76.66,0.0,4.0,2025-03-31 08:58:56
30.515,76.659,0.0,50.0,2025-03-31 08:58:56
30.517,76.661,0.0,5.0,2025-03-31 08:59:03
30.519,76.66,0.0,4.0,2025-03-31 08:59:03
30.515,76.659,0.0,50.0,2025-03-31 08:59:03
30.517,76.661,0.0,5.0,2025-03-31 08:59:06
30.519,76.66,0.0,4.0,2025-03-31 08:59:06
30.515,76.659,0.0,50.0,2025-03-31 08:59:06
30.517,76.661,0.0,5.0,2025-03-31 08:59:13
30.519,76.66,0.0,4.0,2025-03-31 08:59:13
30.515,76.659,0.0,50.0,2025-03-31 08:59:13
30.517,76.661,0.0,5.0,2025-03-31 08:59:16
30.519,76.66,0.0,4.0,2025-03-31 08:59:16
30.515,76.659,0.0,50.0,2025-03-31 08:59:16
30.517,76.661,0.0,5.0,2025-03-31 08:59:23
30.519,76.66,0.0,4.0,2025-03-31 08:59:23
30.515,76.659,0.0,50.0,2025-03-31 08:59:23
30.517,76.661,0.0,5.0,2025-03-31 08:59:26
30.519,76.66,0.0,4.0,2025-03-31 08:59:26
30.515,76.659,0.0,50.0,2025-03-31 08:59:26
30.517,76.661,0.0,5.0,2025-03-31 08:59:33
30.519,76.66,0.0,4.0,2025-03-31 08:59:33
30.515,76.659,0.0,50.0,2025-03-31 08:59:33
30.517,76.661,0.0,5.0,2025-03-31 08:59:36
30.519,76.66,0.0,4.0,2025-03-31 08:59:36
30.515,76.659,0.0,50.0,2025-03-31 08:59:36
30.517,76.661,0.0,5.0,2025-03-31 08:59:43
30.519,76.66,0.0,4.0,2025-03-31 08:59:43
30.515,76.659,0.0,50.0,2025-03-31 08:59:43
30.517,76.661,0.0,5.0,2025-03-31 08:59:46
30.519,76.66,0.0,4.0,2025-03-31 08:59:46
30.515,76.659,0.0,50.0,2025-03-31 08:59:46
30.517,76.661,0.0,5.0,2025-03-31 08:59:53
30.519,76.66,0.0,4.0,2025-03-31 08:59:53
30.515,76.659,0.0,50.0,2025-03-31 08:59:53
30.517,76.661,0.0,5.0,2025-03-31 08:59:56
30.519,76.66,0.0,4.0,2025-03-31 08:59:56
30.515,76.659,0.0,50.0,2025-03-31 08:59:56
30.517,76.661,0.0,5.0,2025-03-31 09:00:03
30.519,76.66,0.0,4.0,2025-03-31 09:00:03
30.515,76.659,0.0,50.0,2025-03-31 09:00:03
30.517,76.661,0.0,5.0,2025-03-31 09:00:06
30.519,76.66,0.0,4.0,2025-03-31 09:00:06
30.515,76.659,0.0,50.0,2025-03-31 09:00:06
30.517,76.661,0.0,5.0,2025-03-31 09:00:13
30.519,76.66,0.0,4.0,2025-03-31 09:00:13
30.515,76.659,0.0,50.0,2025-03-31 09:00:14
30.517,76.661,0.0,5.0,2025-03-31 09:00:17
30.519,76.66,0.0,4.0,2025-03-31 09:00:17
30.515,76.659,0.0,50.0,2025-03-31 09:00:17
30.517,76.661,0.0,5.0,2025-03-31 09:00:24
30.519,76.66,0.0,4.0,2025-03-31 09:00:24
30.515,76.659,0.0,50.0,2025-03-31 09:00:24
30.517,76.661,0.0,5.0,2025-03-31 09:00:27
30.519,76.66,0.0,4.0,2025-03-31 09:00:27
30.515,76.659,0.0,50.0,2025-03-31 09:00:27
30.517,76.661,0.0,5.0,2025-03-31 09:00:34
30.519,76.66,0.0,4.0,2025-03-31 09:00:34
30.515,76.659,0.0,50.0,2025-03-31 09:00:34
30.517,76.661,0.0,5.0,2025-03-31 09:00:37
30.519,76.66,0.0,4.0,2025-03-31 09:00:37
30.515,76.659,0.0,50.0,2025-03-31 09:00:37
30.517,76.661,0.0,5.0,2025-03-31 09:00:44
30.519,76.66,0.0,4.0,2025-03-31 09:00:44
30.515,76.659,0.0,50.0,2025-03-31 09:00:44
30.517,76.661,0.0,5.0,2025-03-31 09:00:47
30.519,76.66,0.0,4.0,2025-03-31 09:00:47
30.515,76.659,0.0,50.0,2025-03-31 09:00:47
30.517,76.661,0.0,5.0,2025-03-31 09:00:54
30.519,76.66,0.0,4.0,2025-03-31 09:00:54
30.515,76.659,0.0,50.0,2025-03-31 09:00:54
30.517,76.661,0.0,5.0,2025-03-31 09:00:57
30.519,76.66,0.0,4.0,2025-03-31 09:00:57
30.515,76.659,0.0,50.0,2025-03-31 09:00:57
30.517,76.661,0.0,5.0,2025-03-31 09:01:04
30.519,76.66,0.0,4.0,2025-03-31 09:01:04
30.515,76.659,0.0,50.0,2025-03-31 09:01:04
30.517,76.661,0.0,5.0,2025-03-31 09:01:07
30.519,76.66,0.0,4.0,2025-03-31 09:01:07
